Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
서진식당,한식,516,238,서울 강남구 강남대로84길 33,4.43,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""혼밥하기 좋아요""; ""양이 많아요"""
교대이층집 강남CGV점,"육류,고기요리",447,466,서울 강남구 강남대로94길 9 2층,4.4,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""매장이 넓어요""; ""단체모임 하기 좋아요"""
청담등심 강남역점,소고기구이,261,830,서울 강남구 강남대로78길 18 1층,4.65,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""인테리어가 멋져요""; ""단체모임 하기 좋아요"""
강남불백 1호점,한식,1298,306,서울 강남구 강남대로78길 27,4.41,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""친절해요"""
잡어와묵은지,생선회,162,77,서울 서초구 서초대로74길 23 서초타운트라팰리스,4.31,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요"""
범수산,생선회,666,133,서울 강남구 강남대로84길 15 지하1층 127호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""양이 많아요""; ""매장이 넓어요""; ""친절해요"""
원조부안집 강남점,돼지고기구이,742,329,서울 강남구 강남대로96길 19 영우빌딩 2층,4.65,"""음식이 맛있어요""; ""친절해요""; ""고기 질이 좋아요""; ""특별한 메뉴가 있어요""; ""매장이 넓어요"""
전설의우대갈비 강남직영점,"육류,고기요리",1943,978,서울 강남구 강남대로94길 10 3층 1호,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""인테리어가 멋져요""; ""매장이 청결해요"""
순남시래기 강남역점,"백반,가정식",957,158,서울 서초구 서초대로74길 23 B104호 순남시래기 강남역점,4.4,"""음식이 맛있어요""; ""반찬이 잘 나와요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요"""
꼬끼오 장작구이,한식,456,321,"서울 강남구 강남대로84길 34 1, 2층",N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요"""
담원순대 강남직영점,"순대,순댓국",73,543,서울 강남구 테헤란로4길 34 1층 101호,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""친절해요""; ""고기 질이 좋아요""; ""가성비가 좋아요"""
유가네닭갈비 강남역점,닭갈비,1157,256,서울 강남구 강남대로 438 214호,4.32,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""양이 많아요""; ""매장이 넓어요"""
신선한형제들,생선회,251,458,서울 서초구 강남대로65길 12 한서그린빌리지 110호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""메뉴 구성이 알차요"""
영삼이네 우정소갈비 강남역점,소고기구이,159,957,서울 서초구 서초대로77길 31 1층,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""가성비가 좋아요""; ""친절해요""; ""양이 많아요"""
내가찜한닭 강남역점,찜닭,1083,358,서울 강남구 강남대로96길 9 2층 내가찜한닭,4.45,"""음식이 맛있어요""; ""양이 많아요""; ""친절해요""; ""매장이 넓어요""; ""가성비가 좋아요"""
이태리부대찌개 강남역점,"찌개,전골",737,378,서울 강남구 테헤란로4길 40 신소애빌딩 2층,4.34,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""매장이 넓어요""; ""친절해요"""
강남갈매기,"육류,고기요리",534,809,서울 서초구 서초대로73길 40 강남오피스텔,4.33,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""가성비가 좋아요""; ""단체모임 하기 좋아요"""
도마3 강남본점,소고기구이,639,655,서울 서초구 서초대로78길 48 송림빌딩 1층 101호 도마3,4.48,"""음식이 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""특별한 날 가기 좋아요""; ""고기 질이 좋아요"""
청담등심 강남역점,소고기구이,261,830,서울 강남구 강남대로78길 18 1층,4.65,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""인테리어가 멋져요""; ""단체모임 하기 좋아요"""
