Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
강남역파스타,"스파게티,파스타전문",1600,338,서울 서초구 서초대로73길 24,4.59,"""음식이 맛있어요""; ""매장이 넓어요""; ""가성비가 좋아요""; ""양이 많아요""; ""혼밥하기 좋아요"""
두껍삼 강남직영점,돼지고기구이,2109,1089,서울 서초구 서초대로78길 44,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""단체모임 하기 좋아요""; ""매장이 넓어요""; ""직접 잘 구워줘요"""
시골야채된장,"찌개,전골",1125,659,서울 서초구 강남대로69길 11 삼미빌딩 1층,4.3,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""양이 많아요""; ""친절해요"""
봉우화로,"육류,고기요리",1810,3524,서울 강남구 봉은사로18길 76 스타 팰리스,4.4,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""매장이 넓어요""; ""친절해요""; ""가성비가 좋아요"""
할랄가이즈 강남점,양식,2147,1155,서울 서초구 강남대로69길 8,4.44,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
나에코,일식당,224,309,서울 서초구 서초대로75길 45 1층 (나에코지점),N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""친절해요"""
진대감 강남역 삼성타운점,소고기구이,1170,2956,서울 서초구 서초대로78길 50 우영빌딩,4.39,"""음식이 맛있어요""; ""친절해요""; ""매장이 넓어요""; ""특별한 메뉴가 있어요""; ""고기 질이 좋아요"""
조양관한정식,한정식,820,2265,서울 서초구 서초대로74길 29 지하1층 조양관 한정식,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""차분한 분위기에요""; ""단체모임 하기 좋아요"""
라브리크 서울,양식,1174,1939,서울 강남구 봉은사로18길 66 라브리크,N/A,"""인테리어가 멋져요""; ""사진이 잘 나와요""; ""커피가 맛있어요""; ""디저트가 맛있어요""; ""뷰가 좋아요"""
이춘복참치&스시 강남점,생선회,2352,724,서울 서초구 강남대로61길 13,4.28,"""음식이 맛있어요""; ""매장이 넓어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""양이 많아요"""
강남 돼지상회 무한리필,돼지고기구이,2973,867,서울 강남구 강남대로98길 11 2층 메트로 빌딩 2층,4.63,"""음식이 맛있어요""; ""가성비가 좋아요""; ""양이 많아요""; ""매장이 넓어요""; ""친절해요"""
오레노라멘 강남점,일본식라면,2353,1402,서울 강남구 테헤란로1길 28-9 2F,4.71,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""친절해요""; ""매장이 넓어요"""
